station,latitude,longitude,numDocks,timestamp,year,month,day,hour,weekday,weekhour,isHoliday,windMaxSpeed.m.s,windMeanSpeed.m.s,windDirection.grades,temperature.C,relHumidity.HR,airPressure.mb,precipitation.l.m2,bikes_3h_ago,full_profile_3h_diff_bikes,full_profile_bikes,short_profile_3h_diff_bikes,short_profile_bikes,Id
8,39.474324,-0.375151,23,1403539200.0,2014,6,23,18,Monday,17,0,4.7,1.0,212.0,24.3,69.0,1002.0,0.0,0.0,5.373100731570059,5.37215189873418,6.70846905537459,6.70195439739414,201794
106,39.476713,-0.341369,25,1401940800.0,2014,6,5,6,Thursday,77,0,10.6,4.6,41.0,18.1,76.0,1002.0,0.0,2.0,10.4991660435958,10.4977000919963,7.61961367013373,7.61961367013373,201795
8,39.474324,-0.375151,23,1405069200.0,2014,7,11,11,Friday,106,0,11.3,3.2,292.5,25.3,38.0,1016.7,0.0,9.0,5.381753228909039,5.38291208791209,6.33878157503715,6.325408618127789,201796
110,39.48075,-0.336789,30,1404302400.0,2014,7,2,14,Wednesday,61,0,29.0,14.5,45.0,25.3,71.0,1001.6,0.0,21.0,11.145812479145803,11.146883860566001,10.5032573289902,10.4706840390879,201797
7,39.474715,-0.37932,20,1402833600.0,2014,6,15,14,Sunday,157,0,13.5,7.7,132.0,22.4,61.0,1001.0,0.0,7.0,5.24012746102196,5.2414813129302,4.6742671009772,4.708469055374589,201798
110,39.48075,-0.336789,30,1404842400.0,2014,7,8,20,Tuesday,43,0,24.1,12.9,22.5,24.6,74.0,1016.2,0.0,8.0,11.130542686962302,11.1291834371726,10.937784522003,10.9123867069486,201799
106,39.476713,-0.341369,25,1403380800.0,2014,6,21,22,Saturday,141,0,1.6,0.3,35.0,21.9,75.0,1002.0,0.0,15.0,10.4609092960289,10.4609485140698,8.20195439739414,8.24592833876222,201800
110,39.48075,-0.336789,30,1403258400.0,2014,6,20,12,Friday,107,0,7.2,3.4,133.0,26.0,39.0,1003.0,0.0,4.0,11.097727786570196,11.0970220941403,7.71172638436482,7.63029315960912,201801
7,39.474715,-0.37932,20,1402725600.0,2014,6,14,8,Saturday,127,0,1.4,0.4,16.0,27.5,34.0,1002.0,0.0,5.0,5.2405950752394,5.24160920850191,4.93811074918567,4.928338762214981,201802
8,39.474324,-0.375151,23,1402045200.0,2014,6,6,11,Friday,106,0,5.2,1.4,131.0,20.6,74.0,1002.0,0.0,3.0,5.328873320316991,5.33038635972214,5.85735512630015,5.869242199108468,201803
8,39.474324,-0.375151,23,1405573200.0,2014,7,17,7,Thursday,78,0,4.8,1.6,135.0,21.9,78.0,1016.9,0.0,0.0,5.38827379329152,5.387459105779718,6.2659732540861794,6.27191679049034,201804
110,39.48075,-0.336789,30,1402862400.0,2014,6,15,22,Sunday,165,0,5.8,2.4,52.0,19.9,79.0,1002.0,0.0,8.0,11.121317256284804,11.1202024222437,8.09609120521173,8.10586319218241,201805
110,39.48075,-0.336789,30,1403978400.0,2014,6,28,20,Saturday,139,0,6.0,2.5,50.0,23.6,73.0,998.0,0.0,17.0,11.1171473284149,11.1177292283623,8.96254071661238,9.02117263843648,201806
106,39.476713,-0.341369,25,1402228800.0,2014,6,8,14,Sunday,157,0,6.5,1.7,130.0,23.7,66.0,1005.0,0.0,9.0,10.486946066643801,10.486348806593801,7.674107142857139,7.65773809523809,201807
8,39.474324,-0.375151,23,1403467200.0,2014,6,22,22,Sunday,165,0,1.3,0.1,211.0,19.9,83.0,1005.0,0.0,9.0,5.370760563380281,5.37183891861447,6.78827361563518,6.8110749185667805,201808
8,39.474324,-0.375151,23,1402225200.0,2014,6,8,13,Sunday,156,0,6.1,1.5,114.0,23.3,67.0,1005.0,0.0,6.0,5.33968962950238,5.34113808106251,5.9375,5.99255952380952,201809
8,39.474324,-0.375151,23,1405033200.0,2014,7,11,1,Friday,96,0,3.2,0.0,67.5,22.1,72.0,1016.3,0.0,8.0,5.383997800384929,5.3829026937878,6.340267459138191,6.33878157503715,201810
110,39.48075,-0.336789,30,1404464400.0,2014,7,4,11,Friday,106,0,17.7,9.7,247.5,24.8,55.0,1014.1,0.0,10.0,11.143562434126599,11.1439108251996,10.566775244299697,10.571661237785,201811
8,39.474324,-0.375151,23,1404097200.0,2014,6,30,5,Monday,4,0,1.4,0.2,333.0,18.9,78.0,1006.0,0.0,1.0,5.369986052998611,5.36899051868377,6.5407166123778495,6.54723127035831,201812
8,39.474324,-0.375151,23,1404385200.0,2014,7,3,13,Thursday,84,0,49.9,27.4,67.5,22.7,86.0,1016.8,0.0,14.0,5.37322965842821,5.37390338700722,6.60260586319218,6.5586319218241,201813
110,39.48075,-0.336789,30,1405364400.0,2014,7,14,21,Monday,20,0,14.5,4.8,67.5,24.8,79.0,1015.1,0.0,19.0,11.144224982218098,11.144185537687301,11.7251114413076,11.760772659732499,201814
8,39.474324,-0.375151,23,1403449200.0,2014,6,22,17,Sunday,160,0,3.3,0.6,62.0,26.4,62.0,1003.0,0.0,15.0,5.3701887855734,5.370197183098591,6.8078175895765485,6.78501628664495,201815
7,39.474715,-0.37932,20,1403049600.0,2014,6,18,2,Wednesday,49,0,8.2,3.5,45.0,21.1,70.0,1002.0,0.0,11.0,5.25104910967449,5.252451953058559,5.23941368078176,5.25407166123779,201816
8,39.474324,-0.375151,23,1402693200.0,2014,6,13,23,Friday,118,0,2.0,0.4,321.0,26.1,50.0,1003.0,0.0,9.0,5.34992871400057,5.35022805017104,6.38110749185668,6.4071661237785005,201817
7,39.474715,-0.37932,20,1402185600.0,2014,6,8,2,Sunday,145,0,4.1,2.0,32.0,13.4,89.0,1004.0,0.0,5.0,5.23848269539308,5.23864352408776,4.58035714285714,4.56845238095238,201818
106,39.476713,-0.341369,25,1405882800.0,2014,7,20,21,Sunday,164,0,11.3,6.4,67.5,31.4,29.0,1010.6,0.0,6.0,10.469467513434301,10.4689602778381,10.572065378900401,10.5111441307578,201819
106,39.476713,-0.341369,25,1403254800.0,2014,6,20,11,Friday,106,0,6.5,2.8,130.0,25.7,49.0,1004.0,0.0,8.0,10.4550387158763,10.457170301728999,7.763843648208469,7.8110749185667805,201820
7,39.474715,-0.37932,20,1405659600.0,2014,7,18,7,Friday,102,0,4.8,1.6,157.5,22.8,80.0,1014.3,0.0,1.0,5.2446211667302105,5.24450010890873,5.08469539375929,5.0906389301634505,201821
110,39.48075,-0.336789,30,1405526400.0,2014,7,16,18,Wednesday,65,0,24.1,9.7,0.0,27.4,63.0,1015.9,0.0,8.0,11.1499836262417,11.149233371528304,12.1322436849926,12.147102526003001,201822
106,39.476713,-0.341369,25,1403974800.0,2014,6,28,19,Saturday,138,0,6.7,3.3,43.0,24.9,69.0,997.0,0.0,19.0,10.4629743475102,10.464297686892401,8.95114006514658,8.96579804560261,201823
106,39.476713,-0.341369,25,1401976800.0,2014,6,5,16,Thursday,87,0,5.0,1.2,142.0,22.1,64.0,1001.0,0.0,22.0,10.5000862217624,10.5021261923917,7.6478454680534895,7.68945022288262,201824
110,39.48075,-0.336789,30,1406174400.0,2014,7,24,6,Thursday,77,0,3.2,1.6,157.5,22.7,81.0,1007.5,0.0,12.0,11.192519727597,11.192305614092,13.8469539375929,13.851411589896,201825
110,39.48075,-0.336789,30,1406282400.0,2014,7,25,12,Friday,107,0,25.7,11.3,45.0,26.8,68.0,1008.5,0.0,23.0,11.2042413123246,11.2066677455899,13.8989598811293,13.9182763744428,201826
7,39.474715,-0.37932,20,1406667600.0,2014,7,29,23,Tuesday,46,0,9.7,4.8,67.5,24.4,61.0,1011.2,0.0,7.0,5.24040989323462,5.2413108774941,5.07429420505201,5.08469539375929,201827
8,39.474324,-0.375151,23,1402153200.0,2014,6,7,17,Saturday,136,0,5.6,1.1,186.0,24.6,61.0,1001.0,0.0,8.0,5.33451814481454,5.334536909674459,5.921130952380952,5.93303571428571,201828
110,39.48075,-0.336789,30,1405742400.0,2014,7,19,6,Saturday,125,0,3.2,0.0,135.0,22.9,87.0,1008.6,0.0,19.0,11.1488412577521,11.149725349431698,12.554234769688001,12.603268945022302,201829
7,39.474715,-0.37932,20,1401789600.0,2014,6,3,12,Tuesday,35,0,7.5,4.5,136.0,23.6,44.0,1004.0,0.0,1.0,5.24367179842011,5.245042656213969,4.73254086181278,4.771173848439821,201830
7,39.474715,-0.37932,20,1402671600.0,2014,6,13,17,Friday,112,0,4.8,2.1,143.0,30.1,30.0,1003.0,0.0,11.0,5.239260653773751,5.240561195391809,5.08631921824104,5.0651465798045585,201831
8,39.474324,-0.375151,23,1402189200.0,2014,6,8,3,Sunday,146,0,4.6,1.6,45.0,10.6,88.0,1004.0,0.0,21.0,5.33747779751332,5.33852674991408,5.891369047619048,5.891369047619048,201832
7,39.474715,-0.37932,20,1401825600.0,2014,6,3,22,Tuesday,45,0,8.8,3.6,41.0,18.2,82.0,1001.0,0.0,6.0,5.24572120094508,5.245650420555362,4.8112927191679,4.784546805349179,201833
110,39.48075,-0.336789,30,1403906400.0,2014,6,28,0,Saturday,119,0,11.3,6.0,35.0,22.8,68.0,1003.0,0.0,15.0,11.1111235452104,11.111204340773098,8.5114006514658,8.57491856677524,201834
8,39.474324,-0.375151,23,1403899200.0,2014,6,27,22,Friday,117,0,14.3,8.4,33.0,22.8,72.0,1003.0,0.0,1.0,5.37397873531058,5.3729790209790185,6.77361563517915,6.7296416938110815,201835
8,39.474324,-0.375151,23,1404889200.0,2014,7,9,9,Wednesday,56,0,6.4,3.2,67.5,22.9,73.0,1017.0,0.0,0.0,5.38286029209149,5.383360881542702,6.40476190476191,6.43090638930163,201836
110,39.48075,-0.336789,30,1404284400.0,2014,7,2,9,Wednesday,56,0,14.5,6.4,67.5,23.3,78.0,1000.9,0.0,13.0,11.143405462535501,11.1442553664776,10.4788273615635,10.526058631921801,201837
110,39.48075,-0.336789,30,1406552400.0,2014,7,28,15,Monday,14,0,20.9,11.3,22.5,28.0,68.0,1008.1,0.0,28.0,11.223947976568,11.2260369653987,13.632986627043099,13.62852897474,201838
8,39.474324,-0.375151,23,1405717200.0,2014,7,18,23,Friday,118,0,12.9,6.4,45.0,25.3,79.0,1010.9,0.0,8.0,5.387537414965991,5.38764961915125,6.09509658246657,6.096582466567612,201839
106,39.476713,-0.341369,25,1402534800.0,2014,6,12,3,Thursday,74,0,6.2,3.3,319.0,21.6,49.0,1009.0,0.0,2.0,10.4852226604928,10.4837124242771,7.63680781758958,7.6400651465798,201840
110,39.48075,-0.336789,30,1404644400.0,2014,7,6,13,Sunday,156,0,19.3,8.0,180.0,33.4,25.0,1010.1,0.0,10.0,11.1434972617138,11.1429045459573,11.1235772357724,11.167479674796699,201841
106,39.476713,-0.341369,25,1403542800.0,2014,6,23,19,Monday,18,0,4.4,0.8,156.0,22.3,76.0,1003.0,0.0,12.0,10.4695887019637,10.4701316233547,8.609120521172638,8.64495114006515,201842
8,39.474324,-0.375151,23,1403575200.0,2014,6,24,4,Tuesday,27,0,7.2,2.4,251.0,18.6,82.0,1003.0,0.0,0.0,5.3708661417322805,5.369806016305879,6.6970684039088,6.69869706840391,201843
8,39.474324,-0.375151,23,1406599200.0,2014,7,29,4,Tuesday,27,0,4.8,1.6,112.5,24.4,85.0,1007.9,0.0,0.0,5.390601503759401,5.3894228187919495,5.91381872213967,5.912332838038629,201844
7,39.474715,-0.37932,20,1403877600.0,2014,6,27,16,Friday,111,0,7.4,1.9,125.0,26.6,60.0,1003.0,0.0,14.0,5.2591244961934605,5.25961161788572,5.832247557003258,5.8127035830618885,201845
110,39.48075,-0.336789,30,1402412400.0,2014,6,10,17,Tuesday,40,0,,,,,,,,1.0,11.1378126251932,11.137396280400601,7.87619047619048,7.87081339712919,201846
7,39.474715,-0.37932,20,1406415600.0,2014,7,27,1,Sunday,144,0,9.7,4.8,67.5,24.8,84.0,1012.5,0.0,7.0,5.23151489040875,5.2321524711963,4.57355126300149,4.58395245170877,201847
7,39.474715,-0.37932,20,1406397600.0,2014,7,26,20,Saturday,139,0,19.3,8.0,22.5,26.6,74.0,1010.4,0.0,1.0,5.23200818789054,5.23216112876299,4.586924219910848,4.5794947994056505,201848
8,39.474324,-0.375151,23,1405411200.0,2014,7,15,10,Tuesday,33,0,3.2,1.6,45.0,24.8,76.0,1017.6,0.0,3.0,5.38518316019683,5.3865537031976,6.2704309063893,6.283803863298662,201849
8,39.474324,-0.375151,23,1405663200.0,2014,7,18,8,Friday,103,0,3.2,0.0,90.0,23.3,79.0,1014.0,0.0,0.0,5.38769063180828,5.38714946909883,6.20802377414562,6.22288261515602,201850
7,39.474715,-0.37932,20,1401681600.0,2014,6,2,6,Monday,5,0,10.8,6.0,316.0,15.5,74.0,1005.0,0.0,0.0,5.2422457113152,5.24194479732071,4.69390787518574,4.66270430906389,201851
110,39.48075,-0.336789,30,1403546400.0,2014,6,23,20,Monday,19,0,2.5,0.5,103.0,21.3,78.0,1003.0,0.0,17.0,11.097906819716401,11.097991787140698,7.59446254071661,7.61563517915309,201852
7,39.474715,-0.37932,20,1404939600.0,2014,7,9,23,Wednesday,70,0,1.6,0.0,337.5,23.8,61.0,1016.8,0.0,5.0,5.2352552453328896,5.23585113411143,5.05646359583952,5.03417533432392,201853
110,39.48075,-0.336789,30,1403672400.0,2014,6,25,7,Wednesday,54,0,5.3,1.2,298.0,19.8,64.0,1000.0,0.0,0.0,11.0878867860954,11.0862339995509,7.607491856677519,7.61889250814332,201854
110,39.48075,-0.336789,30,1404860400.0,2014,7,9,1,Wednesday,48,0,14.5,6.4,67.5,22.8,81.0,1018.1,0.0,0.0,11.128411534432399,11.1261713151802,10.8810240963855,10.832083958021,201855
8,39.474324,-0.375151,23,1404223200.0,2014,7,1,16,Tuesday,39,0,22.5,11.3,337.5,26.7,62.0,998.3,0.0,16.0,5.373106904231629,5.37227943222933,6.5700325732898985,6.53745928338762,201856
110,39.48075,-0.336789,30,1403438400.0,2014,6,22,14,Sunday,157,0,7.0,2.9,116.0,22.8,72.0,1003.0,0.0,9.0,11.0930560252508,11.0922972896828,7.58306188925081,7.5781758957654715,201857
110,39.48075,-0.336789,30,1402340400.0,2014,6,9,21,Monday,20,0,,,,,,,,1.0,11.1378126251932,11.137396280400601,7.83538461538462,7.84853168469861,201858
8,39.474324,-0.375151,23,1404421200.0,2014,7,3,23,Thursday,94,0,17.7,8.0,157.5,18.3,95.0,1014.9,0.0,3.0,5.37474326949764,5.37380688124306,6.591205211726379,6.5814332247557,201859
106,39.476713,-0.341369,25,1403020800.0,2014,6,17,18,Tuesday,41,0,5.1,2.0,136.0,25.2,51.0,1000.0,0.0,14.0,10.472997503971,10.4745080247264,7.814332247557,7.819218241042348,201860
106,39.476713,-0.341369,25,1404802800.0,2014,7,8,9,Tuesday,32,0,6.4,1.6,67.5,22.3,69.0,1019.0,0.0,1.0,10.4281851790542,10.427239629302699,8.890432098765428,8.866359447004609,201861
110,39.48075,-0.336789,30,1404734400.0,2014,7,7,14,Monday,13,0,30.6,16.1,22.5,25.0,63.0,1012.8,0.0,10.0,11.141807535079,11.140442922626601,11.2527821939587,11.2246835443038,201862
7,39.474715,-0.37932,20,1403715600.0,2014,6,25,19,Wednesday,66,0,3.5,0.8,324.0,23.6,57.0,1000.0,0.0,5.0,5.2628654806667,5.26296005385996,5.84527687296417,5.85179153094463,201863
106,39.476713,-0.341369,25,1402444800.0,2014,6,11,2,Wednesday,49,0,,,,,,,,8.0,10.4852074391989,10.4853807861761,7.476650563607088,7.509708737864081,201864
106,39.476713,-0.341369,25,1405504800.0,2014,7,16,12,Wednesday,59,0,14.5,4.8,67.5,26.3,72.0,1017.4,0.0,18.0,10.4733595370674,10.474922228892598,10.6092124814264,10.630014858841,201865
110,39.48075,-0.336789,30,1405940400.0,2014,7,21,13,Monday,12,0,19.3,11.3,337.5,28.3,42.0,1015.0,0.0,30.0,11.176981070673099,11.179590066153299,13.405646359584,13.4160475482912,201866
8,39.474324,-0.375151,23,1405159200.0,2014,7,12,12,Saturday,131,0,14.5,4.8,0.0,25.8,55.0,1016.0,0.0,3.0,5.380845225027442,5.381399176954732,6.216939078751861,6.20505200594354,201867
8,39.474324,-0.375151,23,1401649200.0,2014,6,1,21,Sunday,164,0,4.2,2.1,145.0,19.8,62.0,1006.0,0.0,4.0,5.32819001386963,5.328730718123519,5.69836552748886,5.72808320950966,201868
7,39.474715,-0.37932,20,1401771600.0,2014,6,3,7,Tuesday,30,0,3.8,0.7,309.0,16.8,62.0,1005.0,0.0,0.0,5.2449532818087405,5.2446520209882905,4.7518573551263,4.7414561664190185,201869
106,39.476713,-0.341369,25,1405450800.0,2014,7,15,21,Tuesday,44,0,16.1,8.0,22.5,24.8,79.0,1015.9,0.0,19.0,10.4705785936732,10.471924841599302,10.3848439821694,10.407132243685,201870
106,39.476713,-0.341369,25,1404352800.0,2014,7,3,4,Thursday,75,0,30.6,19.3,67.5,22.0,82.0,1015.8,0.0,6.0,10.4707745305034,10.46992167972,9.628664495114009,9.63680781758958,201871
106,39.476713,-0.341369,25,1403038800.0,2014,6,17,23,Tuesday,46,0,2.1,0.6,320.0,22.2,67.0,1001.0,0.0,7.0,10.474224465490801,10.4730695090146,7.78501628664495,7.794788273615639,201872
7,39.474715,-0.37932,20,1404975600.0,2014,7,10,9,Thursday,80,0,16.1,4.8,180.0,20.9,44.0,1017.4,0.0,1.0,5.23352963839507,5.23352041377792,4.9925705794948,4.98959881129272,201873
106,39.476713,-0.341369,25,1404748800.0,2014,7,7,18,Monday,17,0,20.9,11.3,45.0,23.6,68.0,1014.3,0.0,4.0,10.435442898166599,10.434770606746499,9.06161137440758,9.0440251572327,201874
7,39.474715,-0.37932,20,1406523600.0,2014,7,28,7,Monday,6,0,3.2,1.6,135.0,23.2,85.0,1010.8,0.0,0.0,5.22974353459863,5.22941302945603,4.6924219910847,4.68945022288262,201875
8,39.474324,-0.375151,23,1403197200.0,2014,6,19,19,Thursday,90,0,4.6,1.4,143.0,21.8,73.0,1004.0,0.0,5.0,5.35920792079208,5.3584841628959285,6.30130293159609,6.3078175895765485,201876
110,39.48075,-0.336789,30,1406390400.0,2014,7,26,18,Saturday,137,0,19.3,8.0,45.0,27.6,70.0,1010.3,0.0,15.0,11.2108070251051,11.211019550816,13.7265973254086,13.7176820208024,201877
110,39.48075,-0.336789,30,1406426400.0,2014,7,27,4,Sunday,147,0,3.2,1.6,157.5,23.8,83.0,1012.5,0.0,15.0,11.2128472970062,11.2130591591753,13.6968796433878,13.6879643387816,201878
106,39.476713,-0.341369,25,1404982800.0,2014,7,10,11,Thursday,82,0,12.9,1.6,247.5,23.1,40.0,1017.3,0.0,6.0,10.418918175315,10.4193530641435,8.80089153046062,8.7964338781575,201879
8,39.474324,-0.375151,23,1401685200.0,2014,6,2,7,Monday,6,0,10.4,5.2,314.0,15.9,71.0,1006.0,0.0,0.0,5.32753840822456,5.326462266874532,5.73254086181278,5.73254086181278,201880
7,39.474715,-0.37932,20,1404687600.0,2014,7,7,1,Monday,168,0,8.0,3.2,67.5,24.5,76.0,1011.1,0.0,6.0,5.240311791696611,5.24074278766442,5.31818181818182,5.31502423263328,201881
110,39.48075,-0.336789,30,1402772400.0,2014,6,14,21,Saturday,140,0,5.1,2.3,48.0,24.3,65.0,998.0,0.0,7.0,11.126730079170699,11.1256121170709,8.00162866449511,8.0114006514658,201882
110,39.48075,-0.336789,30,1403420400.0,2014,6,22,9,Sunday,152,0,2.3,0.6,100.0,25.1,65.0,1003.0,0.0,9.0,11.0936460506286,11.092886934956601,7.591205211726379,7.58631921824104,201883
8,39.474324,-0.375151,23,1406473200.0,2014,7,27,17,Sunday,160,0,25.7,12.9,0.0,27.8,68.0,1010.9,0.0,18.0,5.387193973634652,5.387842926304471,5.79494799405646,5.83209509658247,201884
8,39.474324,-0.375151,23,1403989200.0,2014,6,28,23,Saturday,142,0,1.0,0.2,24.0,20.9,81.0,999.0,0.0,6.0,5.37250628667225,5.372067039106151,6.7068403908794805,6.646579804560258,201885
8,39.474324,-0.375151,23,1402459200.0,2014,6,11,6,Wednesday,53,0,,,,,,,,6.0,5.34355863331998,5.34323319027182,6.235008103727711,6.265472312703579,201886
8,39.474324,-0.375151,23,1406185200.0,2014,7,24,9,Thursday,80,0,6.4,0.0,135.0,24.8,75.0,1008.2,0.0,0.0,5.37908673331532,5.379362506753111,5.66121842496285,5.67607726597325,201887
8,39.474324,-0.375151,23,1406077200.0,2014,7,23,3,Wednesday,50,0,0.0,0.0,146.3,23.3,77.0,1010.0,0.0,0.0,5.38484438430311,5.38365800865801,5.8514115898959895,5.8395245170876695,201888
7,39.474715,-0.37932,20,1406307600.0,2014,7,25,19,Friday,114,0,14.5,8.0,0.0,27.7,60.0,1007.1,0.0,2.0,5.235773234802308,5.23570966350302,4.6151560178306115,4.61218424962853,201889
8,39.474324,-0.375151,23,1406203200.0,2014,7,24,14,Thursday,85,0,20.9,11.3,67.5,27.6,67.0,1007.9,0.0,13.0,5.3809292274446205,5.3807183364839295,5.66270430906389,5.597325408618129,201890
110,39.48075,-0.336789,30,1405616400.0,2014,7,17,19,Thursday,90,0,17.7,8.0,22.5,27.2,72.0,1014.0,0.0,9.0,11.142039570502,11.141401482127302,12.0995542347697,12.0980683506686,201891
110,39.48075,-0.336789,30,1405796400.0,2014,7,19,21,Saturday,140,0,6.4,3.2,337.5,27.2,76.0,1006.4,0.0,20.0,11.1562754796978,11.1573198565373,12.7815750371471,12.826151560178301,201892
110,39.48075,-0.336789,30,1401818400.0,2014,6,3,20,Tuesday,43,0,10.1,4.4,50.0,21.9,67.0,1001.0,0.0,5.0,11.1744568036424,11.1722171007144,8.08023774145617,8.0074294205052,201893
106,39.476713,-0.341369,25,1405990800.0,2014,7,22,3,Tuesday,26,0,6.4,3.2,157.5,23.1,55.0,1013.9,0.0,9.0,10.46117162521,10.460992523566999,10.2377414561664,10.173848439821699,201894
106,39.476713,-0.341369,25,1403470800.0,2014,6,22,23,Sunday,166,0,1.2,0.2,142.0,19.5,83.0,1005.0,0.0,17.0,10.4671886441728,10.467732852798699,8.54071661237785,8.53094462540717,201895
106,39.476713,-0.341369,25,1404478800.0,2014,7,4,15,Friday,110,0,14.5,6.4,157.5,30.8,31.0,1012.9,0.0,7.0,10.4640936061665,10.4625235613704,9.38925081433225,9.34364820846906,201896
110,39.48075,-0.336789,30,1401638400.0,2014,6,1,18,Sunday,161,0,6.2,2.6,141.0,21.9,50.0,1005.0,0.0,4.0,11.184555806022804,11.1828845487114,8.340267459138191,8.335809806835071,201897
7,39.474715,-0.37932,20,1403661600.0,2014,6,25,4,Wednesday,51,0,5.8,1.8,255.0,17.5,71.0,999.0,0.0,11.0,5.25988541900696,5.2608793306755,5.68892508143322,5.72801302931596,201898
110,39.48075,-0.336789,30,1406660400.0,2014,7,29,21,Tuesday,44,0,11.3,4.8,0.0,25.0,61.0,1010.1,0.0,23.0,11.2471964371948,11.248578478704,14.0193164933135,14.0549777117385,201899
7,39.474715,-0.37932,20,1402275600.0,2014,6,9,3,Monday,2,0,,,,,,,,7.0,5.2375665312196,5.2381115879828295,4.61377245508982,4.63458646616541,201900
8,39.474324,-0.375151,23,1402117200.0,2014,6,7,7,Saturday,126,0,0.6,0.3,61.0,17.3,84.0,1001.0,0.0,0.0,5.33218608386394,5.33117329969033,5.93303571428571,5.93898809523809,201901
110,39.48075,-0.336789,30,1406084400.0,2014,7,23,5,Wednesday,52,0,6.4,1.6,225.0,22.6,80.0,1009.5,0.0,6.0,11.189045840775002,11.187804350178599,13.815750371471,13.8424962852897,201902
7,39.474715,-0.37932,20,1405749600.0,2014,7,19,8,Saturday,127,0,4.8,1.6,135.0,23.3,83.0,1009.1,0.0,1.0,5.24205831157528,5.24210125618576,4.83060921248143,4.77860326894502,201903
106,39.476713,-0.341369,25,1403218800.0,2014,6,20,1,Friday,96,0,0.8,0.2,10.0,19.5,79.0,1005.0,0.0,3.0,10.459198099869901,10.4579375848033,7.7394136807817615,7.7442996742671,201904
110,39.48075,-0.336789,30,1402754400.0,2014,6,14,16,Saturday,135,0,5.2,1.2,166.0,28.3,51.0,998.0,0.0,7.0,11.1279056517776,11.1267870365097,7.985342019543968,7.99511400651466,201905
110,39.48075,-0.336789,30,1401962400.0,2014,6,5,12,Thursday,83,0,5.4,1.6,106.0,22.1,62.0,1003.0,0.0,13.0,11.166925421194902,11.1688319153828,8.068350668647849,8.08320950965825,201906
7,39.474715,-0.37932,20,1402005600.0,2014,6,6,0,Friday,95,0,1.8,0.5,56.0,17.1,84.0,1002.0,0.0,7.0,5.240188473251741,5.24241727941176,4.83655274888559,4.852897473997031,201907
7,39.474715,-0.37932,20,1405263600.0,2014,7,13,17,Sunday,160,0,22.5,11.3,337.5,26.6,65.0,1012.6,0.0,15.0,5.239245986081428,5.24120740659581,5.20208023774146,5.225854383358099,201908
7,39.474715,-0.37932,20,1403805600.0,2014,6,26,20,Thursday,91,0,12.1,7.5,32.0,23.7,68.0,1002.0,0.0,7.0,5.26019950683703,5.26063084766654,5.84364820846906,5.84690553745928,201909
106,39.476713,-0.341369,25,1401742800.0,2014,6,2,23,Monday,22,0,1.7,0.8,44.0,19.3,71.0,1006.0,0.0,0.0,10.5098084468036,10.5082770952299,7.561664190193159,7.53491827637444,201910
110,39.48075,-0.336789,30,1406012400.0,2014,7,22,9,Tuesday,32,0,4.8,1.6,157.5,24.5,48.0,1014.0,0.0,19.0,11.1873002113019,11.188441122305301,13.5289747399703,13.588410104011901,201911
7,39.474715,-0.37932,20,1403985600.0,2014,6,28,22,Saturday,141,0,3.0,0.8,25.0,21.8,79.0,999.0,0.0,4.0,5.2561752542751785,5.2567741214593,5.59771986970684,5.56026058631922,201912
110,39.48075,-0.336789,30,1404194400.0,2014,7,1,8,Tuesday,31,0,0.0,0.0,146.3,21.4,85.0,1001.7,0.0,7.0,11.136586452762899,11.1363256668709,10.1302931596091,10.1612377850163,201913
8,39.474324,-0.375151,23,1402351200.0,2014,6,10,0,Tuesday,23,0,,,,,,,,7.0,5.34355863331998,5.34323319027182,6.123647604327671,6.142857142857139,201914
7,39.474715,-0.37932,20,1404489600.0,2014,7,4,18,Friday,113,0,19.3,6.4,180.0,32.8,28.0,1012.2,0.0,7.0,5.24664522568482,5.2468540384722,5.447882736156349,5.46254071661238,201915
